ID,D_ID,U_ID,Speaker,Utterance,Emotion,Label
1222,89,12,The Teacher,Would ya care to venture one?,neutral,0
1223,89,13,Phoebe,Would,neutral,0
1224,89,14,The Teacher,Are you just repeating what I'm saying?,anger,1
1225,89,15,The Teacher,"All right, let's move on.",neutral,0
1226,89,16,Phoebe,Okay then.,neutral,0
1227,90,0,Joey,"All right, okay, this is great, uh, Chandler, you get behind the desk.",neutral,0
1228,90,1,Joey,"And-and when she comes in hopefully, she won’t recognise you because, well, why would she?",neutral,1
1229,90,2,Joey,"Uh, okay, and then you buzz Ross and I.",neutral,0
1230,90,3,Joey,"You be Mr. Gonzalez, and I’ll be uh, Mr. Wong.",neutral,0
1231,90,4,Ross,Diverse.,neutral,0
1232,90,5,The Stripper,Did anybody call for security?,neutral,0
1233,90,6,Chandler,You be cool.,neutral,0
1234,90,7,The Stripper,"Okay, which one of you guys is Gunther Central-Perk?  Hey, Joey?",neutral,0
1235,90,8,Ross,Where’s my ring? My dead grandmother’s wedding ring? Where is it? Where is it?,fear,1
1236,90,9,Chandler,"Way to be cool, man.",neutral,0
1237,90,10,The Stripper,What’s he talking about?,neutral,0
1238,90,11,Joey,"There was a ring, in a box, on my nightstand, after you left, it was gone!",anger,0
1239,90,12,The Stripper,"Wait, you guys think I stole some ring?",surprise,0
1240,90,13,Ross,We know you took so just-just save yourself the time and confess!,anger,0
1241,90,14,The Stripper,"Okay, who are you?",surprise,0
1242,90,15,The Stripper,The Hardy boys?,anger,1
1243,90,16,The Stripper,"Look, I don’t need to steal some stupid ring, all right?",anger,0
1244,90,17,The Stripper,"I make $1,600 a week doing what I do; any of you guys make that?",anger,0
1245,90,18,Chandler,Marry me.,neutral,1
1246,91,0,Monica,Oh my God! Joey!,surprise,1
1247,91,1,Phoebe,Hell yeah! I’ll marry you!,joy,0
1248,91,2,Monica,You can’t marry him!,anger,0
1249,91,3,Phoebe,"Hey lady, your day’s over! It’s my turn!",anger,1
1250,91,4,Monica,Phoebe!,surprise,0
1251,91,5,Joey,Why?! Why can’t she marry me?!,surprise,0
1252,91,6,Phoebe,I can and I will!,anger,1
1253,91,7,Monica,She’s not pregnant. It’s Rachel. Rachel’s the one who’s pregnant.,neutral,0
1254,91,8,Joey,Oh my God.,surprise,0
1255,91,9,Phoebe,Hey!,anger,0
1256,91,10,Monica,Phoebe I think he would notice if you didn’t have a baby in nine months!,anger,0
1257,91,11,Phoebe,It’s Joey!,surprise,1
1258,91,12,Joey,Now I can’t believe it! What? Rachel’s pregnant?  Who’s the father?,surprise,0
1259,91,13,Phoebe,We don’t know.,neutral,0
1260,91,14,Joey,Ohh… I wonder if that dude.,neutral,1
1261,91,15,Monica,There’s a dude?,surprise,0
1262,91,16,Joey,Yeah.,neutral,0
1263,91,17,Phoebe,Who? Who is it?,surprise,0
1264,91,18,Joey,"About a month ago this guy spent the night with Rachel, I didn’t see who it was but",disgust,0
1265,91,19,Phoebe,Was that story over?,neutral,0
1266,91,20,Joey,The guy left this.,neutral,0
1267,91,21,Phoebe,Oh my God! I know who the father is,surprise,0
1268,91,22,Monica,People have got to finish their stories!,anger,1
1269,92,0,Ross,No!,anger,0
1270,92,1,Monica,Me too!,joy,1
1271,92,2,Ross,"Hey, when the music starts up again, I was thinking of maybe goind into the robot, y’know?",neutral,1
1272,92,3,Monica,"Ross, I think we should stick to the routine, we don’t wanna look stupid!",joy,0
1273,92,4,Director,Alright we’re back! Ten seconds left here we go! Ten! Nine! Eight! Seven!,joy,0
1274,92,5,All,"Three, Two, One!",neutral,0
1275,92,6,Director,Cut!,neutral,0
1276,92,7,Joey,No! Year! Happy No Year!,joy,1
1277,92,8,Director,"Okay, here’s where we go to the live shot of Times Square, nice work everyone that’s a wrap!",joy,0
1278,93,0,Chandler,"I see. Y’know umm, Phoebe makes sock bunnies.",neutral,0
1279,93,1,Monica,No!,surprise,0
1280,93,2,Monica,"No, she doesn’t.",neutral,0
1281,93,3,Monica,"Uh Phoebe, what she makes—that’s uh—they’re sock rabbits.",neutral,0
1282,93,4,Monica,They are completely different—Okay!,anger,1
1283,93,5,Monica,Okay!,surprise,0
1284,93,6,Monica,Okay!,surprise,0
1285,93,7,Monica,I didn’t make it!,sadness,0
1286,93,8,Monica,I’m sorry!,sadness,0
1287,93,9,Monica,I totally forgot about tonight and the fact that we’re supposed to,neutral,0
1288,93,10,Chandler,"Oh, it’s okay. I don’t",neutral,0
1289,93,11,Monica,"No-no, it’s not okay!",sadness,0
1290,93,12,Monica,It’s not!,sadness,0
1291,93,13,Monica,I mean you were just… You’re so incredible!,sadness,0
1292,93,14,Monica,You went through all this time and effort to make this tape for me!,sadness,1
1293,93,15,Monica,"Y’know I’m just gonna—I, I am gonna make this up to you!",joy,0
1294,93,16,Monica,I will!,sadness,0
1295,93,17,Monica,I-I am going to,neutral,0
1296,93,18,Chandler,"Well, I did put a lot of thought in the tape.",neutral,1
1297,94,0,Rachel,"No.  And then I called him, and he wasn’t there.",neutral,0
1298,94,1,Mark,"Well, then he’s, he’s probably just, out.",neutral,0
1299,94,2,Rachel,"Oh, thank you that’s very helpful, I’m glad you came over.",neutral,1
1300,94,3,Rachel,Hello.,neutral,0
1301,94,4,Ross,Hi! It’s me.,sadness,0
1302,94,5,Rachel,"Hi! Oh, I’m so glad you called.",joy,0
1303,94,6,Ross,"Really? I’ve been thinking, this is crazy, I mean don’t, don’t you think we can work on this?",sadness,0
1304,94,7,Mark,"Hey, what do you want to drink?",neutral,0
1305,94,8,Ross,Who’s that?,surprise,0
1306,94,9,Rachel,Nobody.,neutral,1
1307,94,10,Mark,Is it okay if I finish the apple juice?,neutral,0
1308,94,11,Ross,Is that Mark?,neutral,0
1309,94,12,Rachel,"Umm, honey, look he just came over to....",neutral,0
1310,94,13,Ross,Yeah! Got it!,anger,0
1311,94,14,Chloe,"Hey, dinosaur guy, look at you, so sad. Come dance.",neutral,0
1312,94,15,Ross,"Ah, that’s okay, thanks.",sadness,0
1313,94,16,Chloe,"Hey, you don’t have to smile. You just have to dance.",neutral,0
1314,94,17,Ross,"Look, I don’t feel like dancing, I feel like having a drink. Okay?",sadness,0
1315,94,18,Chloe,"Oh, okay.  Hey, two beers.",neutral,0
1316,95,0,Rachel,You wanna go in the bedroom? It’s a little more comfortable.,neutral,0
1317,95,1,Tag,Sure.,neutral,0
1318,95,2,Rachel,"Okay.  Oh wait! Umm, did you send those contracts to Milan?",surprise,0
1319,95,3,Tag,If this is your idea of sexy talk?,surprise,1
1320,95,4,Rachel,"No seriously, y’know the contracts I gave you, did you overnight them?",fear,0
1321,95,5,Tag,What contracts?,neutral,0
1322,95,6,Rachel,Okay please tell me that this is just one of your jokes that you do that I don’t get.,joy,0
1323,95,7,Tag,Like what?,neutral,0
1324,95,8,Rachel,"Y’know, like the thing when you put the phone in your pants?",disgust,1
1325,95,9,Rachel,Tag!,anger,0
1326,95,10,Rachel,I’m serious!,anger,0
1327,95,11,Rachel,This isn’t funny!,anger,0
1328,95,12,Rachel,Those contracts absolutely had to go out today!,anger,0
1329,95,13,Tag,"Rach, I’m sorry, but you didn’t give me any contracts!",surprise,0
1330,95,14,Rachel,Yes I did! And I put a little,anger,1
1331,95,15,Tag,"I’m telling you, you never gave them to me.",neutral,0
1332,95,16,Rachel,"Y’know what Tag, if we went down to the office you would see those contracts sitting on your desk.",anger,0
1333,95,17,Tag,"No, I would see you looking embarrassed because they are",anger,0
1334,95,18,Rachel,Or maybe you would see me looking embarrassed because you are talking on the phone with your crotch!,disgust,1
1335,95,19,Tag,You wanna go down to the office right now?,neutral,0
1336,95,20,Rachel,"No! Come on its late, we’re not gonna go down to the office.",anger,0
1337,95,21,Tag,Okay I understand.  I wouldn’t want to be proved wrong either.,neutral,0
1338,95,22,Rachel,Okay get your coat!  Oh! When did you unhook this?  Nice work!,joy,0
1339,96,0,Monica,"Pheebs, how’s it going?",neutral,0
1340,96,1,Phoebe,I’m doing okay. I think it’s going well. Do you think they’re having fun? Am I talking to fast?,neutral,0
1341,96,2,Monica,"Nope, sound like me. Pheebs, it’s going great. Look at Chandler with little baby girl Chandler.",joy,1
1342,96,3,Chandler,"Little baby girl Chandler, where I have heard that before?",neutral,0
1343,96,4,Chandler,"Oh right, Coach Ruben.",neutral,1
1344,96,5,Chandler,Do you know what Pheebs?,neutral,0
1345,96,6,Chandler,"When you’re done over there, we kinda have a situation over here too.",fear,1
1346,96,7,Phoebe,"Na-uh, no, we are all responsible for our own babies.",neutral,0
1347,96,8,Chandler,See that’s where I think that you’re wrong. We’ve been playing these babies man for man. we should really be playing a zone defense.,neutral,1
1348,96,9,Monica,What do you mean?,surprise,0
1349,97,0,Chandler,"...I'm, I'm okay.",neutral,0
1350,97,1,Chandler,"That sounds good. I'll call you- or you call me, whatever...",neutral,0
1351,97,2,Chandler,Okay.,neutral,0
1352,97,3,All,Bye.,neutral,0
1353,97,4,Phoebe,Whoo-hoo!,joy,0
1354,97,5,Monica,"Yeah, there you go!",joy,0
1355,97,6,Ross,Second date!,joy,0
1356,97,7,Chandler,...I dunno.,neutral,0
1357,97,8,Chandler,"Well, she seems very nice and everything, but that whole thing about her coming all the way down here, just to see if I was okay?",anger,0
1358,97,9,Chandler,"I mean,... how needy is that?",disgust,0
1359,98,0,Phoebe,"Thank you, Happy Holidays.",joy,0
1360,98,1,Phoebe,"Now, that's trash. Young lady, you can't…  Hey! Stop that young lady, she donated trash!",anger,1
1361,98,2,Phoebe,Hey!!,anger,0
1362,98,3,Phoebe,The charity's on fire!,fear,1
1363,98,4,Phoebe,Help!,fear,0
1364,98,5,Phoebe,Oh good!,joy,0
1365,98,6,Phoebe,"Thank you, I need that.",joy,0
1366,98,7,Phoebe,Whoa!,surprise,0
1367,98,8,Phoebe,What is that?!,surprise,0
1368,98,9,Phoebe,It's nine o'clock in the morning!,surprise,1
1369,99,0,Female Clerk,Can I help you?,neutral,0
1370,99,1,Joey,"Uh yeah, where-where’s the guy who decides who’s pictures go up on the wall?",neutral,0
1371,99,2,Female Clerk,He’s not here right now.,neutral,0
1372,99,3,Joey,"Oh, you’re kidding me!",anger,0
1373,99,4,Joey,"All-all right, well make sure you tell him that Joey Tribbiani stopped by to drop off all of these clothes.",neutral,0
1374,99,5,Joey,Okay?,neutral,0
1375,99,6,Joey,I’m an actor. I’m kinda getting my picture up there on the wall.,neutral,0
1376,99,7,Female Clerk,"Y’know, there are two people who could put your picture up there.",neutral,0
1377,99,8,Joey,"Oh really? Well, maybe you and I go out for drinks?  You’re the other one right?",neutral,1
1378,100,0,Phoebe,"Yeah, and it really freaked me out! And after a while I even tried to hurt you and it just spurred you on.",sadness,1
1379,100,1,Monica,What?! You’re crazy! There’s nothing sexual about the noises I make!,surprise,0
1380,100,2,Phoebe,There’s nothing sexual about this?,anger,0
1381,100,3,Phoebe,Oo God!,sadness,0
1382,100,4,Phoebe,What are you looking at?!,anger,1
1383,100,5,Phoebe,I mean hi.,neutral,1
1384,100,6,Monica,"Oh my—This is so embarrassing. Oh my God, I’m never gonna get massaged again!",fear,0
1385,100,7,Phoebe,"No, you can’t let this stop you from getting massages!",sadness,0
1386,100,8,Phoebe,"No look, I have, I have lots of clients that make the same noises you do!",neutral,0
1387,100,9,Monica,Really?!,surprise,0
1388,100,10,Phoebe,"Well not clients, lovers. But let’s just y’know, try it again. Come back and-and we’ll work through it.",neutral,1
1389,100,11,Monica,Are you sure?,surprise,0
1390,100,12,Phoebe,Yes.,neutral,0
1391,100,13,Monica,I guess.,neutral,0
1392,100,14,Phoebe,"Great! Okay, if you’ll just excuse me.  So, did you hear something you liked?",joy,1
1393,101,0,Ross,"Thanks for the coffee, or bedankt voor de koffie, Gunter.",neutral,0
1394,101,1,Ross,"Yeah, we’re done.",neutral,0
1395,101,2,Ross,Ezel? Ezel? Ezel?,surprise,0
1396,101,3,Joey,"Hey Ross! Listen, do you want to go see that new Imax movie on tide pools?",joy,0
1397,101,4,Ross,Really?!,surprise,0
1398,101,5,Joey,"No. But I got Knicks tickets for you, me, and Chandler.",neutral,1
1399,101,6,Ross,Sweet!,joy,0
1400,101,7,Joey,"All right, well finish your coffee; let’s go.",neutral,0
1401,102,0,Kim,"So it's down to these two, Nancy I know you like this one and I think I agree. Rachel, what do you think?",neutral,0
1402,102,1,Rachel,"Well umm, that one is pretty but uh, I just, I just love this fabric  Sorry.",neutral,0
1403,102,2,Kim,"Oh don't be sorry, that's part of your job here to give your opinions and then I take credit for them--I'm kidding.",neutral,0
1404,102,3,Nancy,"She is kidding, but don't ever disagree with her again. Okay, now I'm kidding!",joy,1
1405,102,4,Rachel,"Oh, what a fun office.",joy,1
1406,102,5,Kim,"I don't know which one, but I do know I need a cigarette.",neutral,0
1407,102,6,Kim,"So what do you say we take a break, we go outside, and we'll figure this out when we come back?",neutral,0
1408,102,7,Kim,Rachel? Do you smoke?,neutral,0
1409,102,8,Rachel,"Oh no, my dad's a doctor and he would always tell me just horror stories……about ghosts and goblins who totally supported the princess's right to smoke.",neutral,1
1410,103,0,Joey,What?,neutral,0
1411,103,1,Ross,Peach pit.,neutral,0
1412,103,2,Chandler,"Yes, Bunny?",neutral,0
1413,103,3,Ross,"Peach pit. That night we, uh- we had-",neutral,0
1414,103,4,Joey,-Peaches?,neutral,0
1415,103,5,Ross,"Actually, nectarines, but basically...",neutral,1
1416,103,6,Chandler,Could've been a peach.,neutral,0
1417,103,7,Ross,"Then, uh, then we got dressed, and I-I... I walked her to the-  -the bus stop... I'm fine.",neutral,1
1418,103,8,Joey,"Hey, that woman's got an ass like Carol's!  What? Thought we were trying to find stuff.",joy,1
1419,104,0,Joey,All right!,joy,0
1420,104,1,Joey,Westminster Abbey!,joy,0
1421,104,2,Joey,"Hands down, best Abbey I’ve ever seen.",joy,0
1422,104,3,Joey,Hey!,joy,0
1423,104,4,Joey,Okay.,neutral,0
1424,104,5,Joey,"What do you think of the Abbey, Chandler?",neutral,0
1425,104,6,Chandler,"I think it’s great. It’s great. Y’know, they’re thinking of changing the name of this place.",neutral,0
1426,104,7,Joey,Really? To what?,surprise,0
1427,104,8,Chandler,To Put the Camera Away!!!,anger,1
1428,104,9,Joey,"Man,",neutral,0
1429,105,0,Chandler,"Eh..., I don’t, I don’t know.",sadness,0
1430,105,1,Rachel,What?,neutral,0
1431,105,2,Chandler,"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?",sadness,1
1432,105,3,Gunther,Rachel?,neutral,0
1433,105,4,Rachel,Yeah.,neutral,0
1434,105,5,Gunther,"Do you remember when you first came here, how you spent two weeks getting trained by another waitress?",neutral,0
1435,105,6,Rachel,"Oh, sure! Do you need me to train somebody new?",joy,0
1436,105,7,Gunther,"Good one. Actually, ah, Terry wants you to take the training again, whenever.",neutral,1
1437,105,8,Rachel,"Eh, do you believe that?",surprise,0
1438,105,9,Chandler,Yeah?,neutral,0
1439,106,0,Chandler,"Hey honey, you got the kind with the little girl, you said we were gonna to get the kind with the baby.",anger,0
1440,106,1,Monica,"No, you said the baby creeps you out.",neutral,0
1441,106,2,Chandler,"No, the little girl creeps me out.",anger,0
1442,106,3,Monica,You said the baby.,neutral,0
1443,106,4,Chandler,Why would the baby creep me out?,anger,0
1444,106,5,Monica,Why would the little girl creep you out?,anger,1
1445,106,6,Phoebe,"You guys, I’m sorry, could you please talk a little slower?",neutral,0
1446,106,7,Chandler,This is going in your book?,surprise,0
1447,106,8,Phoebe,"Yeah, it’s about relationships. Y’know? The traps, the pitfalls, what not to do, keep going. This stuff is great!",joy,1
1448,106,9,Monica,What?! Excuse me!,surprise,0
1449,106,10,Phoebe,And how none of it matters when the people really love each other.,neutral,0
1450,106,11,Phoebe,And how people will believe anything you tell them as long as it’s a compliment.,neutral,1
1451,107,0,Chandler,"Okay look, don't...don't be mad okay?",fear,0
1452,107,1,Chandler,"But after I unpacked the boxes I wanted to do something nice for you, so, I-I-I cleaned the apartment.",neutral,0
1453,107,2,Chandler,"So I moved everything around and then I forgot where it, where it went back and I'm sorry, I'm very sorry, I'm sorry, I'm sorry.",sadness,1
1454,107,3,Monica,"It's okay. Chandler, are you afraid of me or something?",neutral,0
1455,107,4,Chandler,Do you want me to be afraid of you?,neutral,1
1456,107,5,Monica,Of course not.,neutral,0
1457,107,6,Monica,"I mean gosh, Chandler what you did, it's, it's a wonderful thing and I really appreciate it.",joy,0
1458,107,7,Monica,"I know I have this weird thing where I want everything to be in the perfect place, but I'd never expect you to worry about that.",joy,0
1459,107,8,Chandler,Really?,surprise,0
1460,107,9,Monica,Of course!,neutral,0
1461,107,10,Chandler,Oh well you're the best. You come here to me.,joy,0
1462,107,11,Monica,"All right, hold on okay? First thing's first.  Okay, now did Ross sit",neutral,1
1463,108,0,Ross,"Okay, that's it. I cannot make this decision! It is",anger,0
1464,108,1,Monica,"A Magic Eight ball?! You can't be serious, you can't make this decision with a toy!",disgust,0
1465,108,2,Phoebe,"Ooh, it's not a toy.",anger,0
1466,108,3,Ross,"Well, I don't know what else to do.",sadness,0
1467,108,4,Ross,"I mean, I either keep my wife and lose one of my-my-my best friends or I keep my friend and get divorced the second time before I'm 30!",anger,0
1468,108,5,Ross,"So-so if anyone has-has a better suggestion, let's hear it!",anger,0
1469,108,6,Ross,'Cause I-I got nothing!,anger,0
1470,108,7,Ross,"All right, don't be shy, any suggestion will do.",anger,0
1471,108,8,Ross,Okay then.,neutral,1
1472,108,9,Ross,Here we go.,neutral,0
1473,108,10,Ross,"Magic 8 Ball, should I never see Rachel again?",neutral,0
1474,108,11,Ross,Ask again later.,neutral,0
1475,108,12,Ross,Later is not good enough.,anger,1
1476,108,13,Ross,Ask again later.,neutral,1
1477,108,14,Ross,What the hell!,anger,0
1478,108,15,Ross,This is broken!,anger,1
1479,108,16,Ross,It-it is broken!,anger,1
1480,108,17,Monica,"All right, let me see.  Will Chandler have sex tonight?  Don't count on it. Seems like it works to me.",neutral,1
1481,109,0,Phoebe,"I think she took it pretty well. You know Paolo's over there right now, so...",neutral,0
1482,109,1,Ross,"Ah...ooh! Well, looks like, uh, we kicked your butts.",joy,0
1483,109,2,Joey,"No-no, she kicked our butts. You could be on the Olympic standing-there team.",anger,1
1484,109,3,Ross,"Come on, two on one.",neutral,0
1485,109,4,Chandler,"What are you still doing here? She just broke up with the guy, it's time for you to swoop in!",surprise,0
1486,109,5,Ross,"What, now?",surprise,1
1487,109,6,Joey,"Yes, now is when you swoop!",joy,0
1488,109,7,Joey,"You gotta make sure that when Paolo walks out of there, the first guy Rachel sees is you, She's gotta know that you're everything he's not!",joy,0
1489,109,8,Joey,"You're like, like the anti-Paolo!",anger,0
1490,109,9,Chandler,My Catholic friend is right.,neutral,1
1491,109,10,Chandler,She's distraught.,neutral,0
1492,109,11,Chandler,You're there for her.,neutral,0
1493,109,12,Chandler,"You pick up the pieces, and then you usher in the age of Ross!",joy,1
1494,110,0,Rachel,"Well, I just called Joshua",neutral,0
1495,110,1,Phoebe,"Oh, how did it go?",sadness,0
1496,110,2,Rachel,"Well, I did my best to convince him that I’m not some crazy girl who is dying to get married—I’m just going through a hard time.",neutral,0
1497,110,3,Phoebe,What did he say?,neutral,0
1498,110,4,Rachel,"Well uh, his answering machine was",sadness,1
1499,110,5,Monica,"Ohh, sweetie!  Hey, I bet you anything that he’s gonna call you again.",sadness,0
1500,110,6,Rachel,"Yeah, maybe, but I don’t think I even care.",sadness,0
1501,110,7,Rachel,I don’t think he’s the one I’m sad about.,sadness,0
1502,110,8,Rachel,"Y’know, I know that I said that I am totally okay with Ross getting married, but as it turns out, I don’t think I’m handling it all that well.",sadness,0
1503,110,9,Phoebe,"Yeah, maybe.",sadness,0
1504,110,10,Rachel,And I-I am just trying to figure out why.,sadness,0
1505,110,11,Phoebe,Any luck?,sadness,0
1506,110,12,Rachel,"Well, yeah, y’know how Ross and I were on again, off again, on again, off again?",sadness,0
1507,110,13,Rachel,"I guess I just figured that somewhere down the road, we would be on again.",sadness,0
1508,110,14,Monica,Again. Y’know what? I think we all did.,sadness,0
1509,110,15,Ross,Hey!,joy,0
1510,111,0,Joey,"This is the unit for you my friend. Sturdy construction, tons of storage compartments, some big enough to fit a grown man.",neutral,1
1511,111,1,Guy,What?!,surprise,0
1512,111,2,Joey,Oh yeah!,joy,0
1513,111,3,Joey,I got in there myself once.,neutral,1
1514,111,4,Joey,"My roommate bet me five bucks that I couldn’t, and then he stuck a board through the handles that locked me in.",neutral,1
1515,111,5,Joey,Yeah.,neutral,0
1516,111,6,Joey,It was funny ‘til I started feeling like I was in a coffin.,neutral,0
1517,111,7,Guy,"No, you, you can’t fit in that thing. That’s not deep enough.",neutral,0
1518,111,8,Joey,"Oh yeah?  If I can’t, I’ll knock five bucks off the price off the unit.",anger,0
1519,111,9,Guy,"All right, you have yourself a deal.",neutral,0
1520,111,10,Joey,Okay.  See?! I told ya!,surprise,1
1521,111,11,Joey,"Sometimes I get in here just to get away from it! Hey, a nickel!!",anger,1
1522,112,0,Joey,Hey! What’s up?,neutral,0
1523,112,1,Rachel,Hey!,joy,0
1524,112,2,Joey,"Hey-hey, who’s your friend?  Hey!!",joy,1
1525,112,3,Erin,Hey Joey!,joy,0
1526,112,4,Joey,Erin! Still here!,joy,1
1527,112,5,Rachel,"Yeah, we ended up spending the day together and had such a great time!",joy,0
1528,112,6,Joey,Why wouldn’t ya? Erin is great! Then-then there’s you guys.,joy,1
1529,112,7,Erin,"Ohh, listen. I’ve got to get going. Today was great, thanks!",joy,0
1530,113,0,Bonnie,I think I brought back half of the beach in my hair. It was so much easier when I used to shave my head.,anger,0
1531,113,1,Rachel,"Y'know, I gotta tell ya, I just",neutral,0
1532,113,2,Bonnie,Really?!,surprise,0
1533,113,3,Rachel,Ohh!,surprise,0
1534,113,4,Bonnie,Because I think about shaving it all off again sometime.,neutral,0
1535,113,5,Rachel,Really?!,surprise,0
1536,113,6,Bonnie,Yeah!,joy,0
1537,113,7,Rachel,I mean you definitely should do that.,neutral,0
1538,113,8,Bonnie,"Y'know what, I should do it.",joy,0
1539,113,9,Rachel,Yeah!,joy,0
1540,113,10,Bonnie,"Yeah, thank you Rachel, you are soo cool.",joy,0
1541,113,11,Rachel,"Awww, stop. Come on. Now go shave that head!",neutral,1
1542,113,12,Bonnie,All right.,neutral,0
1543,114,0,Rachel,"Oh, Monica. You are not still going over that thing.",sadness,0
1544,114,1,Monica,This woman's living my life.,anger,0
1545,114,2,Rachel,What?,surprise,0
1546,114,3,Monica,"She's living my life, and she's doing it better than me!",anger,1
1547,114,4,Monica,"Look at this, look.",anger,0
1548,114,5,Monica,She buys tickets for plays that I wanna see.,anger,0
1549,114,6,Monica,"She, she buys clothes from stores that I'm intimidated by the sales people.",anger,0
1550,114,7,Monica,She spent three hundred dollars on art supplies.,anger,0
1551,114,8,Rachel,You're not an artist.,neutral,0
1552,114,9,Monica,"Yeah, well I might be if I had the supplies! I mean, I could do all this stuff. Only I don't.",anger,1
1553,115,0,Chandler,I can't believe you would actually say that. I would much rather be Mr.Peanut than Mr.Salty.,surprise,1
1554,115,1,Joey,"No way! Mr.Salty is a sailor, all right, he's got to be, like, thetoughest snack there is.",anger,1
1555,115,2,Ross,"I don't know, you don't wanna mess with corn nuts. They're craaazy.",neutral,1
1556,115,3,Monica,Oh my God. You guys! You gotta come see this! There's some creep out there with a telescope!,fear,0
1557,115,4,Ross,I can't believe it! He's looking right at us!,surprise,0
1558,115,5,Rachel,"Oh, that is so sick.",disgust,0
1559,115,6,Chandler,I feel violated. And not in a good way.,disgust,1
1560,115,7,Phoebe,"How can people do that?...  Oh, you guys, look! Ugly Naked Guy got gravity boots!",surprise,1
1561,116,0,Joey,Hey.,neutral,0
1562,116,1,Joey,I just saw a woman breast feeding both of her twins at the same time. it is like a freak show up here.,neutral,1
1563,116,2,Joey,What’s the matter?,neutral,0
1564,116,3,Rachel,Nothing.,neutral,0
1565,116,4,Joey,What is it? Hey!,sadness,0
1566,116,5,Rachel,Really it’s nothing. I’m just,sadness,0
1567,116,6,Joey,"Rach come on, what?",neutral,0
1568,116,7,Rachel,I’ve just been thinking about how my baby and I are gonna be all alone.,sadness,0
1569,116,8,Joey,What are you talking about alone? What about Ross?,surprise,0
1570,116,9,Rachel,"Oh please, he’ll be with his real family, the twins and little miss new boobs.",sadness,0
1571,116,10,Joey,"Okay, how long was I watching that woman?",neutral,1
1572,116,11,Rachel,"I’m just saying that y’know, someday Ross is gonna meet somebody and…he’s gonna have his own life. Right?",sadness,0
1573,116,12,Joey,"Yeah, I guess so.",neutral,0
1574,116,13,Rachel,I just never thought I would raise this baby all by myself. Pretty dumb huh?,sadness,0
1575,117,0,Monica,"Chandler, we said we would meet at the coffeehouse at six.",anger,0
1576,117,1,Chandler,We said seven!,anger,0
1577,117,2,Monica,We said six!,anger,0
1578,117,3,Chandler,"The only way that I said six would be if the seven’s, let meet at seven, not at six.",neutral,1
1579,117,4,Monica,"Yeah and if I had seven, maybe I would’ve said something like this, ""Wow! My boyfriend’s such a wise ass—seven!""",anger,1
1580,117,5,Phoebe,Hi!,joy,0
1581,117,6,Chandler,Oh my good God.,disgust,0
1582,117,7,Phoebe,I know what time you said.,joy,1
1583,117,8,Chandler,What?!,surprise,0
1584,117,9,Phoebe,"Well actually, I know what time Chester and Marcia said.",neutral,1
1585,118,0,The Dry Cleaner,"You, get out of my shop!",anger,0
1586,118,1,Phoebe,"Well, what did he do?",surprise,0
1587,118,2,The Dry Cleaner,He went out with my wife!,anger,1
1588,118,3,Phoebe,Joey!,surprise,0
1589,118,4,Joey,"Whoa-whoa-whoa-whoa, I-I—Hey! I did",anger,0
1590,118,5,The Dry Cleaner,That’s my wife!!! Get out!,anger,1
1591,118,6,Phoebe,"Well, we should go.",neutral,0
1592,118,7,Joey,Yeah.,neutral,0
1593,119,0,Chandler,"No, I’m afraid I won’t be able to make love as well as him.",anger,1
1594,119,1,Ross,"Yeah, I was going for the metaphor.",neutral,0
1595,119,2,Chandler,"Yes, and I was saying the actual words.",neutral,1
1596,119,3,Monica,"So big deal, so Joey’s had a lot of girlfriends, it doesn’t mean he’s great in bed.",neutral,0
1597,119,4,Chandler,"We share a wall! So either he’s great in bed, or she just likes to agree with him a lot.",neutral,1
1598,119,5,Monica,"Sweetie, with you it’s gonna be different. The sex is gonna be great, ‘cause you-you guys are in love.",joy,0
1599,119,6,Chandler,Yeah?,surprise,0
1600,119,7,Rachel,Yeah!,joy,0
1601,119,8,Ross,Just go for it Chandler.,neutral,0
1602,119,9,Monica,"Yeah, you should.",neutral,0
1603,119,10,Rachel,"Yeah, you should, really.",neutral,0
1604,119,11,Chandler,"All right, all right, I’ll go sleep with my girlfriend. But I’m just doing it for you guys.",neutral,1
1605,120,0,Mr. Treeger,": I’m sure as hell a dancer, it’s no use Marge will never go for me.",sadness,0
1606,120,1,Joey,"Come on Treeger, don’t say that.",sadness,0
1607,120,2,Joey,"You just ahh, you just need more practice.",neutral,0
1608,120,3,Joey,"Here, come on, let’s ahh, let’s try it again.",neutral,0
1609,120,4,Joey,"Plus, it was, it was probably mostly my fault, anyway.",sadness,0
1610,120,5,Joey,"I mean, y’know, I’m not really that comfortable dancing with a— We-he!!",joy,1
1611,120,6,Joey,Hey!,joy,0
1612,120,7,Mr. Treeger,: Yeah!,joy,0
1613,121,0,Phoebe,Are you sure? I’ll bet there’s another flight to Minsk in like,neutral,0
1614,121,1,David,"July. Umm,",neutral,0
1615,121,2,Phoebe,That’s really beautiful. What does it mean?,joy,0
1616,121,3,David,"Please, clean my beakers. I don’t get out of the lab much.",neutral,1
1617,121,4,Phoebe,"That’s good. I got to admit, I thought it was something else.",joy,0
1618,121,5,David,"Yeah, I… Well I really actually wanted to say umm, that, but um, I figured I probably shouldn’t because y’know, I…have to leave.",neutral,0
