ID,D_ID,U_ID,Speaker,Utterance,Label
3522,97,34,和平,我就先画人体,1
3523,97,35,和平,谁来给我当那个裸体模特儿呀,1
3524,97,36,志国,啊,1
3525,98,0,圆圆,啊 他们要除掉我,1
3526,98,1,圆圆,爸爸 妈妈女儿一点都不怪你们真的,1
3527,98,2,圆圆,你们想要一个儿子难道我就不想要一个弟弟吗,1
3528,98,3,圆圆,我要有个像林志颖那么帅的弟弟这辈子就算没白活,1
3529,98,4,圆圆,可惜我是见不到他了,0
3530,98,5,圆圆,万一他要平庸那也不要紧,0
3531,98,6,圆圆,那就更能衬托出我的伟大因为为了他我已经做出了最大的自我牺牲,1
3532,98,7,圆圆,只是不知道你们打算怎么处置我,1
3533,98,8,圆圆,要掐死我我可坚决不同意太憋的哄了,1
3534,98,9,圆圆,要淹死我我可不会游泳要不让我吃安眠药或者。,1
3535,98,10,圆圆,反正具体措施你们研究吧,1
3536,98,11,圆圆,我快死的人了别让我操那么多心,1
3537,98,12,圆圆,你们准备什么时候动手我还能活多长时间,1
3538,98,13,圆圆,呜呜呜我马上就满十二岁了虽说在这花季般的年龄告别人生不是一件愉快的事情,1
3539,98,14,圆圆,可为了爸爸 妈妈和未来的弟弟我也只好含笑九泉了,1
3540,98,15,圆圆,能不能让二叔小姑他们都回来一下我想他们,1
3541,98,16,圆圆,临死以前让我再最后见见他们,1
3542,98,17,圆圆,我多么美好的生活结束了多么壮丽的人生永别了,1
3543,98,18,圆圆,中国人民共和国万岁世界人民大团结万岁,1
3544,99,0,于大妈,哎呀，怎么又不锁门呐说多少回了不改老傅在家么？,0
3545,99,1,于大妈,哟，老傅你在这儿坐着呢吃什么了嘴里塞这么满啊,1
3546,99,2,于大妈,老傅啊，今天街道上啊通知下午进行防盗演习也就是说呀，练习怎么抓坏人,0
3547,99,3,于大妈,那上级呀有三种方法,0
3548,99,4,于大妈,第一种呢就是用面口袋把脑袋这么一罩唉这个罩啊，可有个讲究,0
3549,99,5,于大妈,先把口袋撑开了照着脑袋呀，比划好了,1
3550,99,6,于大妈,啊这个心不要跳手不要抖就这么一下子，走,1
3551,99,7,于大妈,是不是志新啊还是和平啊年轻人学的还真快罩的还真好,0
3552,99,8,于大妈,快给大妈解开吧我教你们第二种方法----唉！,0
3553,99,9,宝财,怎么着不准动！,0
3554,99,10,春花,老大爷有什么话你就说呗,0
3555,99,11,傅明,她不是我们家人我再说一遍，她不是我们家人请你们立即无条件放人！,0
3556,99,12,宝财,哎呀我就不爱听你说这种话好像我到你家来是专绑你家人,0
3557,99,13,宝财,今天爱谁谁谁上你家谁算倒了霉了我们是见一个绑一个绑住他还就不放了,1
3558,99,14,傅明,那起码也应该让享受同我同等的待遇吧先把大妈嘴里那块抹布给她拿下来呀,0
3559,99,15,宝财,唉呀，中，一会儿你要是再乱嚎叫就再给你塞上！,0
3560,99,16,于大妈,呸！呸呸呸！,0
3561,99,17,于大妈,哎呀我说老傅啊你们那擦桌子布几天没洗了啊？你还想不想得卫生红旗了？,1
3562,99,18,傅明,小于啊，你是怎么搞的嘛你这是,0
3563,99,19,于大妈,我怎么搞的？我还想问你是怎么搞的呢我来通知你防盗演习的事儿，可没想到，,0
3564,99,20,于大妈,起初啊我还以为这两位同志是练习呀来假装坏人的呢,0
3565,99,21,于大妈,可谁承想唉，你们真不是区里派下来的？要是的话赶紧告诉大妈别让大妈着急呀,0
3566,99,22,春花,大妈，我俩真想是可我俩真不是,1
3567,99,23,于大妈,你看这姑娘说话呀倒挺和气的越看呀越不像坏人,0
3568,99,24,于大妈,哎哟完了完了完了我算彻底栽啰,0
3569,99,25,傅明,小于呀，你不总这个群众联防抓坏人嘛？如今这坏人真来你怎么反倒让坏人给抓住了,0
3570,99,26,于大妈,嗨，玩了一辈子鹰啊，让鹰牵了眼了,0
3571,99,27,傅明,事情不是偶然地这早就批评过你，什么事情都要实事求是,0
3572,99,28,傅明,就你们街道的那帮老太太都多大岁数了？,0
3573,99,29,于大妈,都多大？,0
3574,99,30,傅明,平均年龄七十六，就这么大的岁数那还能抓住坏人么？,0
3575,99,31,傅明,那坏人要是让你们给抓住了那坏人得多大岁数，啊？,1
3576,99,32,傅明,那么大的岁数的坏人要是给抓住了那还能改造的好嘛？,1
3577,99,33,傅明,就是改造好了那还有什么用呐你说你们闲着没事儿抓他干嘛,1
3578,99,34,于大妈,嗨，像他们这年轻人我们也抓不住不是,1
3579,99,35,于大妈,唉唉唉老傅，你可别净说风凉话儿,0
3580,99,36,于大妈,平常没事儿你就吹，什么打鬼子打汉奸飞毛腿了一阵风儿啊日本人悬赏三百块大洋都抓不住你,0
3581,99,37,于大妈,那今天怎么让俩小毛贼一抓就给抓住了？,0
3582,99,38,傅明,这不是丧失了革命警惕性麻痹大意嘛,1
3583,99,39,于大妈,唉你不但害了自己呀也连累了别人你说我招谁惹谁了跟你一块儿绑着,0
3584,99,40,傅明,小于啊，你放心啊，待会儿要杀要剐让他们冲我来，决不拖累你,0
3585,99,41,于大妈,唉不不不老傅啊，我是居委会主任是联防队的队长，是小区主要负责人之一呀,0
3586,99,42,于大妈,这呀我还得上，干部嘛就应该冲锋在前不能让群众吃了亏呀,0
3587,99,43,傅明,什么？你是干部我是群众？1945年当时我就，,0
3588,99,44,傅明,嗨咱俩还争着送死干什么呀？,1
3589,99,45,傅明,孙子曰：不战而屈之兵，善之善者也,0
3590,99,46,傅明,毛主席说，帝国主义和一切反动派都是纸老虎嘛邓小平同志说,1
3591,99,47,于大妈,唉呀老傅同志别拽了你的意思是不是来个攻心战？,0
3592,99,48,傅明,思想政治工作那可是我们的传家宝啊当年我们就是靠强大的政治攻势瓦解了几十万国民嘛,0
3593,99,49,傅明,连老郑那种顽固分子后来不也起义了嘛这两毛贼岂在话下,0
3594,99,50,于大妈,对！唉你们两个过来过来啊，让这个老傅同志给你们讲话啊,0
3595,99,51,于大妈,现在我两只手都绑着呢也不能鼓掌，是不是你们俩自己鼓掌吧！,1
3596,99,52,傅明,啊，这个你们两个年纪都不大嘛,0
3597,99,53,于大妈,就是,0
3598,99,54,傅明,年轻人不学着走正道竟敢在光天化日之下，入室偷吃我家剩饭,1
3599,99,55,傅明,啊，还公然地绑架公民扣为人质图谋不轨这是什么样性质的问题嘛！,0
3600,99,56,于大妈,就是！,0
3601,99,57,宝财,是什么样性质的问题,0
3602,99,58,春花,听大爷怎嘛说,0
3603,99,59,傅明,这是破坏安定团结把矛头直接指向四个现代化嘛！,1
3604,99,60,春花,啊？,0
3605,99,61,宝财,不要听他反动宣传,0
3606,99,62,宝财,这个老头子说话是现在越来越不着调了把他嘴堵上,1
3607,99,63,春花,唉别，我还想听听他说呢俩该当何罪捏,0
3608,99,64,傅明,该当何罪，这个，还是应该按人民内部处理嘛还应当是帮教为主，惩办为辅,0
3609,99,65,傅明,年轻人应该自强自力不义之财拿不得，不劳而获要不得,0
3610,99,66,傅明,当年，那个打土豪吃大户分田地的那一套做法现在已经得不通了！,0
3611,99,67,宝财,行不通？噢，地主老财剥削贫下中家怎么行的通？我们的钱财是被别人抢跑了你知道不骗跑了！,0
3612,99,68,傅明,噢，他骗你的，你就该抢我的了？啊？有人民政府在，坏人决没有好果子吃！,0
3613,99,69,于大妈,对！,0
3614,99,70,傅明,唉这话我今天好像说过一次，跟谁说的来的？,0
3615,99,71,傅明,噢，跟包工队的宝财同志,0
3616,99,72,傅明,啊，宝财同志的血汗钱也是让一个包工头儿给骗走的嘛,0
3617,99,73,傅明,我知道了以后特地让我们家小张替我去向他表示慰问还给他捎了二十块钱，以表示我的心意,0
3618,99,74,春花,老大爷，您跟宝财非亲非故的您图的什么？,0
3619,99,75,傅明,先天下之忧而忧后天下之乐而乐嘛,1
3620,99,76,傅明,什么叫做共产党啊？就是为人民服务嘛，人民的困难就是我们的困难所以帮助宝财同志，我是义不容辞地,0
3621,99,77,春花,那老大爷，要是宝财，他辜负了您的希望捏？,0
3622,99,78,宝财,哎呀不要听他胡说八道！,0
3623,99,79,春花,宝财！你对不起他老人家！,0
3624,99,80,宝财,我叫你反动宣传我叫你反动宣传！,1
3625,99,81,于大妈,唉，我说啊,0
3626,99,82,宝财,我叫你也反动宣传,1
3627,100,0,和平,志国，早点儿睡吧，明儿还上班呢,0
3628,100,1,志国,别捣乱啊不是你们非逼着我先让看十二章以后的吗？我这儿正研究呢,0
3629,100,2,和平,研究出个结果没有啊？,0
3630,100,3,和平,你说你爸也真是的人家于大妈送耗子药来，他愣不要,0
3631,100,4,志国,其实药物灭鼠，也不是好方法我倒不是怕被于大妈发现，丢了红旗,0
3632,100,5,志国,这书上介绍了一百多种药物没有一种是能够当场毙命的有的甚至要拖上一两个月，你们受的了吗？,0
3633,100,6,志国,而且老鼠的体内很容易产生抗药性最后，干脆把鼠药当做粮食吃实在可怕,0
3634,100,7,和平,那是够吓人的要不咱把燕红他们家猫抱过来吧？,0
3635,100,8,志国,你看，你看你们这些没经过学习的吧，跟我们的差距就在这儿那思路就不能开阔一点儿？,1
3636,100,9,志国,除了药就是猫，办法有的是嘛,0
3637,100,10,志国,你看这病源微生物灭鼠法就很不错想办法让老鼠生病，而且是传染性的,0
3638,100,11,志国,干净彻底，断子绝孙，何等痛快,1
3639,100,12,和平,这病源微生物上哪儿买去呀？,0
3640,100,13,志国,还用买？哪个医院没有传染病人啊？,0
3641,100,14,志国,明天我就到我们医务室跟他们要一点儿传染病人用过的棉球纱布那上边还不结结实实都是病源啊,0
3642,100,15,和平,人家传染病人用过的东西，医院能给你？,1
3643,100,16,志国,我跟那帮，跟那帮小护士我特熟,1
3644,100,17,志国,有一个圆圆儿脸儿的小护士眉来眼去跟我一年多了,1
3645,100,18,志国,我是不爱理她明儿我就去找她估计我跟她一商量，她准同意,0
3646,100,19,和平,那还用估计呀？都一年多了她还不麻利儿给你,1
3647,100,20,志国,你别误会啊，我说是找她弄病源,0
3648,100,21,和平,那是，我瞅她就是那病源,1
3649,100,22,志国,她怎么会是病源呢？,0
3650,100,23,和平,她不是病源，我是那病源她是治你那病的药她那药一到，你的病就除根儿,1
3651,100,24,志国,你看你看，这不是说弄病源的事儿吗？弄传染病源,0
3652,100,25,和平,把咱家天上地下都弄上病源，你想害谁呀？,0
3653,100,26,和平,到时候老鼠没害死，你倒把老婆给害死了,1
3654,100,27,志国,你看，你看，这明明是书上介绍的嘛,0
3655,100,28,志国,算了，不看了，这介绍的什么方法呀？,0
3656,100,29,志国,灭不成老鼠不说，还破坏咱夫妻团结,1
3657,101,0,傅明,新中国成立以后，人家都回来搞建设的就是他，我看是别有用心弄不好啊是专门回来搞破坏的,0
3658,101,1,志国,爸爸爸爸，瞧您您真是这都好几天了，闲着没事您总说人对门坏话,0
3659,101,2,志国,您不嫌累的慌您,0
3660,101,3,傅明,我不累，我怎么闲着说他的闲话啊,0
3661,101,4,傅明,对于这个胡学范的问题就是要老讲老讲来回地讲,0
3662,101,5,傅明,翻过来掉过去的讲，让全国人民都知道,1
3663,101,6,志国,我知道还不行啊,0
3664,101,7,傅明,你知道什么,0
3665,101,8,傅明,我告诉你，他刚回来没几天正好赶上一九五七年，当时要不是我呀早就把他  错划成右派了,0
3666,101,9,志国,那人家还是没错误呀,1
3667,101,10,傅明,政治上，就不提他了,0
3668,101,11,傅明,在工作上，他从来就没跟我配合过更不用说很好地配合了,0
3669,101,12,傅明,那一年我作全年度的工作报告,0
3670,101,13,傅明,刚说到三月份，他就睡着了,1
3671,101,14,志国,那，您报告做的没劲，还不准人睡觉啊,0
3672,101,15,傅明,睡就睡吧，讲到五月份，他就打呼噜啦,1
3673,101,16,傅明,到了七月份，干脆溜走了,1
3674,101,17,傅明,这都不说还在背后散布我什么官僚主义，假大空，瞎指挥,0
3675,101,18,志国,那人说的对不对啊,0
3676,101,19,傅明,什么对不对啊议论领导本事，这就是错误的,0
3677,101,20,傅明,当然，他也不能算是我的领导,1
3678,101,21,傅明,他的级别比我高,0
3679,101,22,傅明,有一个时期呀，他甚至还算是我的领导,1
3680,101,23,志国,那就是呀，您在背后议论领导,1
3681,101,24,傅明,怎么我是,0
3682,101,25,傅明,工作上，就不提他啦,0
3683,101,26,傅明,主要是在生活上，这个人啊是一贯的崇洋媚外，典型地假洋鬼子,0
3684,101,27,傅明,尤其是这样一大把年纪了还整天戴个太阳帽，穿双洋皮鞋,0
3685,101,28,傅明,还叼跟大烟斗，最可气的是你近视眼就近视眼吧还在那个金丝眼镜上戴着一幅什么 这个，墨镜片儿,0
3686,101,29,傅明,你说什么鬼样子嘛，简直就是个猴顶灯,1
3687,101,30,傅明,也不怕摸着黑儿啊，绊你个大跟头,0
3688,101,31,志国,来啦来啦，哪位呀,0
3689,101,32,胡学范,我，老胡，胡学范,0
3690,101,33,志国,胡伯伯，请进请进,0
3691,102,0,和平,妈，妈，您先甭弄了，回头我帮您铺,0
3692,102,1,和平她妈,不用，你们看你们的吧，我先歇着,0
3693,102,2,傅明,老和同志，坐下来一起来看嘛,0
3694,102,3,和平她妈,我不爱看那些乱七八糟的电视剧我先歇着，明儿早上起来我好练功啊,0
3695,102,4,和平,妈，妈，,1
3696,102,5,和平,您先到我们那屋躺会儿去等我们看完这集电视，,0
3697,102,6,志国,不不不，我不看了，我先回屋了啊,0
3698,102,7,和平,那您先到圆圆那屋，,0
3699,102,8,圆圆,我也该睡觉了，姥姥晚安,0
3700,102,9,和平,志新，让我妈上你那屋，,0
3701,102,10,志新,让咱姥姥踏踏实实跟这儿坐着我回屋我得洗洗，我洗洗去,1
3702,102,11,傅明,那我也先回屋了老和同志，您赶快歇着吧,0
3703,102,12,和平她妈,他们都走了？那我就先不睡了,0
3704,102,13,和平她妈,和平啊，给妈换个频道看看哪台还播《渴望》呢？咱们娘儿俩儿一块儿看,1
3705,102,14,和平,哪个台？全是《爱你没商量》没法儿看,1
3706,103,0,圆圆,我的家庭和平里四小六年级二班贾圆圆,0
3707,103,1,圆圆,我的家庭是一个幸福的家庭为什么这样说呢,0
3708,103,2,和平,啊 为什么呀,0
3709,103,3,圆圆,因为在当今动荡不安的世界上战乱与饥荒的消息不断从四面传来,1
3710,103,4,圆圆,多少孩子流离失所无家可归跟他们相比无论如何我们家是幸福的,1
3711,103,5,志国,唉别介等会不是你这么个比法 这标准太低了吧,0
3712,103,6,孟朝阳,你净跟人那没家的比那可不比人强么,0
3713,103,7,傅明,还是要高标准要求嘛别跟国外那些不三不四的家庭比,1
3714,103,8,傅明,就跟我们差不多的人家比我们家也算是幸福的家庭嘛,0
3715,103,9,志国,对呀 幸福的家庭都是相似的不幸的家庭各有各的不幸,0
3716,103,10,和平,唉唉唉你们听人圆圆先念成不成啊,0
3717,103,11,傅明,对对先念,0
3718,103,12,圆圆,我爷爷从不整天唠唠叨叨自以为是,1
3719,103,13,圆圆,我爸爸妈妈从不为一点鸡毛蒜皮的小事吵得不可开交,1
3720,103,14,圆圆,我爸爸也不是一点家务活不做,1
3721,103,15,圆圆,我还有一位朝阳叔叔他也绝不是那种无所事事游手好闲的人,1
3722,103,16,圆圆,我还有一位小桂阿,0
3723,103,17,孟朝阳,唉唉 打住打住打住您这是夸我们呢还是骂我们呢,1
3724,103,18,傅明,听着倒是在夸咱们就是怎么那么别扭,1
3725,103,19,志国,这叫春秋比法 明褒暗贬,0
3726,103,20,志国,圆圆你这一套你打哪儿学来的你,0
3727,103,21,和平,唉唉唉 咱听圆圆念完了再说成不成,0
3728,103,22,和平,啊对对 圆圆赶紧念吧,0
3729,103,23,圆圆,我的爷爷是世界上最好的爷爷,0
3730,103,24,圆圆,他虽然从领导岗位上退下来但他仍然关心着祖国建设 世界风云,0
3731,103,25,圆圆,他的胸怀像海一样宽阔从不为个人得失而斤斤计较,1
3732,103,26,傅明,很生动很生动像海一样宽阔这个比喻很新颖嘛,1
3733,103,27,傅明,当然了这都是我自己应该做的事情,1
3734,103,28,圆圆,我的爸爸是世界上最好的爸爸,1
3735,103,29,圆圆,他每天任劳任怨默默无闻地为国家作贡献,1
3736,103,30,圆圆,他的工作非常忙如果没有他很多重要工作就无法进行这将是多么可怕的事情啊,1
3737,103,31,志国,很贴切很贴切啊这是多么可怕的事情啊,1
3738,103,32,志国,唉圆圆如果你能把这感叹句变成反问句是不是效果更强烈一点这样的事情难道不可怕嘛如果你要,1
3739,103,33,圆圆,我的妈妈是世界上最好的妈妈,0
3740,103,34,圆圆,在事业上她是一个很优秀的民族艺术家,0
3741,103,35,圆圆,在生活中她无微不至地关怀着我的成长,0
3742,103,36,圆圆,真不敢想象 如果没有她我的生活将是什么样子说不定至今还在黑暗中苦苦地摸索,1
3743,103,37,和平,很真实 很真实我都没想到我怎么这么了不起呀,1
3744,103,38,圆圆,我的朝阳叔叔是世界上最好的叔叔,0
3745,103,39,圆圆,他几乎可以算是我小姑的男朋友虽然还不是我家的正式成员可他不是亲人胜似亲人,1
3746,103,40,孟朝阳,很正确 很正确胜似亲人这个词儿用得好,0
3747,103,41,圆圆,我的小桂阿姨是世界上最好地阿姨,0
3748,103,42,圆圆,她虽然只是我家中的一个家庭服务员可为我们家的事她真是操碎了心,0
3749,103,43,圆圆,在她身上集中体现出我国劳动妇女优秀品质和传统美德,1
3750,103,44,保姆小桂,俺很感动 俺真的很感动 感动极了,1
3751,103,45,和平,哎呀 感动是感动啊可就怎么着 它不太像咱们家倒像雷锋他们家,1
3752,104,0,志新,你这手够乱的，要嫁人只能嫁给邻居,1
3753,104,1,燕红,邻居没有没结婚的了,0
3754,104,2,志国,不是，志新呀,0
3755,104,3,志新,我呀,0
3756,104,4,志国,志新你说你嫂子怎么还没回来呀？,0
3757,104,5,志新,我哪知道？不是，你怎么老问我呀？,0
3758,104,6,志新,是不是又满城采购那个金刚砂牌的手纸去了？,1
3759,104,7,志国,不是，不是，她买报纸去了有奖销售今天开奖号码登在那《版业报》第一版上,0
3760,104,8,志新,还真以为能中呢？,0
3761,104,9,志新,圆圆，你们上回那有奖募捐，你中了吗？,0
3762,104,10,圆圆,没有，我们班只有扣子一人儿中了,0
3763,104,11,志国,你看看人家孩子这福气，得的什么奖品呀？,0
3764,104,12,圆圆,一块香橡皮,1
3765,104,13,志国,这不蒙小孩儿吗？这不是,0
3766,104,14,志新,你以为呢？你以为呢？小凡她们同宿舍那同学，叫沈旭佳花三十块钱买了奖券，得一热得快在学校没使两天，让人给没收了，倒罚二十,1
3767,104,15,志新,哪儿那么好的，奖品就让你得着了？,0
3768,104,16,傅明,说话也不能太绝对嘛，怎么不能得着？你们看，我不就得着了嘛,0
3769,104,17,志新,爸，您不是不买奖券吗？,0
3770,104,18,志国,就是，您不是不买吗？,0
3771,104,19,傅明,这思想不能僵化既然国家政策允许，必是四化建设需要,1
3772,104,20,傅明,我们不支持，谁支持啊？,0
3773,104,21,傅明,而且这不是什么彩票嘛这叫做，有奖福利,1
3774,104,22,志新,听说过，听说过，专门蒙你们这些老头老太太的,1
3775,104,23,傅明,不会吧,0
3776,104,24,燕红,傅伯伯，您中那几等奖啊？,0
3777,104,25,傅明,八等奖,1
3778,104,26,傅明,这个，奖品不在多少主要是我们老一代人，对社会福利事业的一片心意嘛,1
3779,104,27,老郑,对，对，对得的什么奖？来来来，看看，看看,0
3780,104,28,傅明,这个奖品嘛，不太理想，不看也罢,0
3781,104,29,志国,高兴高兴嘛,0
3782,104,30,志新,还是金刚砂牌手纸,1
3783,104,31,志新,您让我说您什么好？,0
3784,104,32,志国,回来了报纸买了吗？,0
3785,104,33,和平,买了,0
3786,104,34,志国,中了吗？,0
3787,104,35,和平,没敢瞅,0
3788,104,36,志新,你要能中奖，我把这卷手纸，给我吃喽,1
3789,104,37,志新,来，我给你念念啊头等奖，一名三居室，住房一套,0
3790,104,38,志新,别别别，你别紧张，别紧张要是朝向不好，交通不便，咱还不去,1
3791,104,39,和平,你敢紧着吧，赶紧,0
3792,104,40,志国,你快说，快说,0
3793,104,41,志新,幸运号码是：0608250中了吗？,0
3794,104,42,和平,没有,0
3795,104,43,志新,别泄气啊，还有二等奖奥运银牌，一样光荣,1
3796,104,44,志新,这二等奖是，夏利轿车一辆我给你说，现在上牌子特别难，考本子就更难了,0
3797,104,45,和平,你赶紧的，行吧？,0
3798,104,46,志新,你说你不要什么，它偏给你什么,1
3799,104,47,志国,赶紧的，你说吧，说号码，号，号，号,0
3800,104,48,志新,号码，号码二等奖这号码是：2300763中了吗？,0
3801,104,49,和平,没有,0
3802,104,50,志新,重要的在于参与,1
3803,104,51,志新,还有三等奖啊，三等奖三等奖也非同小可香港七日游,0
3804,104,52,志新,麻烦了，麻烦了还得现学广东话,1
3805,104,53,志新,你到了香港，像我嫂子这跑丢了跟香港警察叔叔“饼巩饼巩”你说不清楚,1
3806,104,54,和平,赶紧的吧，你快着点，我这号，号，号,0
3807,104,55,志新,三等奖这号码是：7006070还没中吗？,0
3808,104,56,和平,中了,0
3809,104,57,志国,真的？,0
3810,104,58,和平,7006070，我中了,0
3811,104,59,燕红,请吧，祝你好胃口,1
3812,105,0,志新,啊关于水下潜艇的储备不利问题是这种情况,1
3813,105,1,志新,它属于水面装载时只有15%到42%,1
3814,105,2,志新,一般商船则高达43%到80%以上一般舰船也能够达到50%左右,1
3815,105,3,志新,当潜挺潜入水下时,0
3816,105,4,志新,其浮，力为0或只有极少的正浮力,1
3817,105,5,志新,你为什么不记录呀？,0
3818,105,6,圆圆,我根本不知道你这么说什么呢,1
3819,105,7,志新,水下潜艇啊,0
3820,105,8,圆圆,我航海那是在水上不是在水下呀,0
3821,105,9,志新,谁说不是呀,1
3822,105,10,志新,多学点儿知道总没坏处二叔还能害你么？,0
3823,105,11,志新,关于大深度下的高水压对潜艇的影响问题。由于潜艇的艇体是由耐压和非耐压两部分，,1
3824,106,0,冯导演,演员好好准备 准备好 开始,0
3825,106,1,冯导演,好好好好极了,0
3826,106,2,冯导演,老傅同志 再往前一点亮相好,0
3827,106,3,冯导演,解说开始,0
3828,106,4,冯导助手,观众朋友们现在你们看到的是“傅老的一天”,0
3829,106,5,冯导助手,傅明先生在反法西斯战争中属于出色的游击战士,1
3830,106,6,冯导助手,至今他身上仍然保留着当年的传统和习气,1
3831,106,7,冯导助手,瞧他每天早晨起来以后的第一件事就是到公园去练武,1
3832,106,8,冯导演,老傅别拿剑老杵啊我说 老傅同志精神一点,1
3833,106,9,傅明,我很精神,0
3834,106,10,冯导演,练武啊 是你去打别人不是别人打你,1
3835,106,11,傅明,我就是去打别人啊,0
3836,106,12,冯导演,好好好 你打打打往前来 往前来开始往前走 往前走好,0
3837,106,13,冯导演,把剑舞起来 舞起来找一点儿这跃跃欲试的感觉,0
3838,106,14,傅明,跃跃欲试的感觉,0
3839,106,15,冯导演,跃跃欲试好,0
3840,106,16,傅明,我跃得起来么我,1
3841,106,17,冯导演,合着什么都不行来 解说跟上,0
3842,106,18,冯导助手,这这这 我这找不着了,0
3843,106,19,冯导演,你怎么又找不着了我说你要再这么着你也别干了你还是回电视台扫厕所去得了,1
3844,106,20,冯导助手,别呀别呀冯大爷人家好容易盼到今天我找着了,0
3845,106,21,冯导演,找着了开始 开始,0
3846,106,22,冯导助手,傅明老人出身于太极混元门是一位武林高手瞧 临出门儿时他正在情不自禁地来了个仰体后空翻接转体三百六十度,1
3847,106,23,冯导演,转 转转呐,0
3848,106,24,傅明,三百六十度啊,0
3849,106,25,冯导演,转,0
3850,106,26,傅明,三百六十度我转不了,1
3851,106,27,冯导演,演员基本功太差了,0
3852,106,28,冯导演,好了 好了老傅同志 这么着咱们呆会儿到公园拍练武镜头啊我给你找个替身吧,0
3853,107,0,圆圆,我觉得朝阳叔叔也挺可怜的,0
3854,107,1,圆圆,人虽然缺点儿心眼儿,1
3855,107,2,圆圆,可老闲不住总是异想天开地想干一番大事业,0
3856,107,3,保姆小桂,跟俺一样天生的劳禄命呗,0
3857,107,4,圆圆,唉哟 你说他们公司也没业务要不然 咱俩帮他找点活儿干,0
3858,107,5,保姆小桂,在你们家就他那骗人公司,0
3859,107,6,保姆小桂,唉圆圆 你又有啥坏主意,0
3860,107,7,保姆小桂,你总不会想把俺也嫁出去让他给俺操办婚礼吧,1
3861,107,8,圆圆,嗯 不会,0
3862,107,9,圆圆,你走了对我损失太大了为朝阳叔叔我犯不上,0
3863,107,10,圆圆,我不过是想让他到咱们家捉一次鬼,0
3864,107,11,保姆小桂,捉鬼 你家有鬼呀 啊,1
3865,107,12,圆圆,没有鬼咱不会装嘛,0
3866,107,13,圆圆,装鬼多好玩儿啊,1
3867,107,14,保姆小桂,这 这不大好吧,0
3868,107,15,保姆小桂,回头咱再把咱自己吓着,0
3869,107,16,圆圆,没事儿,0
3870,107,17,圆圆,人死了都得变鬼咱不过是提前练习练习,1
3871,107,18,圆圆,有什么可怕的呀,0
3872,107,19,圆圆,你以前有没有装鬼的经验,0
3873,107,20,保姆小桂,没有,0
3874,107,21,保姆小桂,俺奶奶活着的时候倒是老给俺讲鬼的故事,0
3875,107,22,保姆小桂,可俺从来没装过,0
3876,107,23,圆圆,小桂阿姨 你看看,0
3877,107,24,保姆小桂,哎呀娘啊,0
3878,108,0,圆圆,二叔,0
3879,108,1,志新,圆圆回来了,0
3880,108,2,和平,哎哟，好家伙，外边这人呦，（买了趟东西，好啊，遛了一下午）,0
3881,108,3,志新,赶紧赶紧，吃饭吃饭。,0
3882,108,4,志国,吃饭了，吃饭了（圆圆洗手）,0
3883,108,5,傅明,哎，等等，等等。坐下坐下坐下。,0
3884,108,6,傅明,晚饭之前，我们抓紧时间开个短会,1
3885,108,7,和平,哎呦，开会呀。,0
3886,108,8,傅明,小张，你做一下记录,0
3887,108,9,保姆小张,还是叫小凡姐记好喽，等会儿您讲完了我还得补充两句,1
3888,108,10,小凡,我不管我天天在学校学中文，一见你们的中国字儿我就犯晕,0
3889,108,11,志新,呦呦呦，,0
3890,108,12,和平,（看什么字儿你不晕啊？）,0
3891,108,13,小凡,要不，我用英语记？你们看不懂,1
3892,108,14,志新,哎，爸我说您主持工作才一星期,0
3893,108,15,志新,可都开三回会了您是开会开上瘾了吧,1
3894,108,16,傅明,怎么了？,0
3895,108,17,圆圆,哎，爷爷我可以请假吗？功课还没做完呢,0
3896,108,18,傅明,不许请假开短会，很快嘛我先说几句啊,0
3897,108,19,傅明,自从我主持家庭工作以来,0
3898,108,20,傅明,有一个星期了吧,1
3899,108,21,傅明,主要是搞了一些调查研究发现我们这个家里呀问题很多，积重难返一定要花大力气下大决心来整顿,0
3900,108,22,傅明,首先就是要开源节流在家庭日常生活支出方面要从严控制,0
3901,108,23,傅明,第一步，要大力削减支出比如说，小凡和圆圆的零花钱第二步,0
3902,108,24,小凡,哎，别呀，爸我一个月才100块零花钱够干什么的呀我正要求增加呢您倒给削减了,0
3903,108,25,小凡,您要是把我逼急了我可敢上医院卖血去,1
3904,108,26,傅明,不是这个意思嘛,0
3905,108,27,圆圆,爷爷我一天才一块钱零花钱还给我往下减,0
3906,108,28,圆圆,您要把我逼急了我也不说什么了反正让您后悔一辈子,1
3907,108,29,和平,哎，这孩子,0
3908,108,30,傅明,怎么搞滴嘛改革嘛总要有一个阵痛的过程,0
3909,108,31,傅明,怎么一触及到个人利益就坐不住了呢一触即跳嘛,1
3910,108,32,和平,真是。,0
3911,108,33,志新,圆圆，小凡爷爷给你们削减多少，二叔给你补多少，二叔有钱,0
3912,108,34,小凡,要说还是我二哥心疼我,0
3913,108,35,圆圆,嗯，那是，我二叔比我爸爸都强,1
3914,108,36,和平,哎，这孩子。,0
3915,108,37,傅明,第二步就要说你你仗着没有工作长期不往家里交钱白吃白喝这可不行,0
3916,108,38,傅明,以后每月交给我100块钱,1
3917,108,39,傅明,包括伙食费，住宿费，还有房屋。,1
3918,108,40,志新,哎哎哎，爸爸爸。怎么冲我来了您？,0
3919,108,41,和平,您这个高,0
